time,ID_PRODUCTO,COD_CLIENTE,FECHA_REAL,VALOR_VENTA,VALOR_FINANCIADO
146,4334489,242197, 22/08/2015,869000,869000
146,4334478,834826, 22/08/2015,890000,890000
146,3893243,274174, 22/08/2015,984000,984000
145,4102922,326082, 21/08/2015,232800,0
145,4102922,326082, 21/08/2015,232800,465600
145,3201482,272074, 21/08/2015,1014000,1014000
145,4334405,196422, 21/08/2015,1415000,1415000
145,4307252,807408, 21/08/2015,458000,458000
144,4296415,251836, 20/08/2015,177000,177000
144,4333653,192170, 20/08/2015,1080000,1080000
144,3122460,306420, 20/08/2015,1098000,1098000
144,3956905,269296, 20/08/2015,209000,0
144,3956905,269296, 20/08/2015,209000,418000
144,3147117,312436, 20/08/2015,743000,743000
144,4333512,831606, 20/08/2015,1058000,1058000
144,4333256,202744, 20/08/2015,1279081,1279081
144,3641409,459339, 20/08/2015,538000,538000
144,3910494,239274, 20/08/2015,1320000,1320000
144,4333255,833850, 20/08/2015,450000,450000
143,4139479,216523, 19/08/2015,1363000,1363000
150,4336444,505766, 26/08/2015,803900,803900
143,4333239,833856, 19/08/2015,1509000,1509000
143,3338541,302177, 19/08/2015,427000,427000
143,4333150,833913, 19/08/2015,1273000,1273000
143,3857937,181224, 19/08/2015,579000,579000
143,4333015,833025, 19/08/2015,1342000,1342000
145,4328968,794290, 21/08/2015,188000,188000
143,4332974,814050, 19/08/2015,1038000,1038000
143,3141192,272407, 19/08/2015,1080000,1080000
143,4332767,173336, 19/08/2015,889000,889000
145,4329490,194539, 21/08/2015,569000,569000
142,3211150,267639, 18/08/2015,458000,458000
150,4336424,505188, 26/08/2015,1680000,1600000
150,3295772,449637, 26/08/2015,1269900,1269900
146,4230718,377799, 22/08/2015,1151220,1151220
146,3529197,396091, 22/08/2015,1700000,1700000
149,4335852,268143, 25/08/2015,23350,0
149,4335852,268143, 25/08/2015,21000,0
149,4335852,268143, 25/08/2015,1555650,1600000
149,4335833,244921, 25/08/2015,25000,0
149,4335833,244921, 25/08/2015,1572712,1597712
148,3311163,70289, 24/08/2015,10000,0
148,3311163,70289, 24/08/2015,185500,195500
148,3852608,102502, 24/08/2015,20000,0
148,3852608,102502, 24/08/2015,1179000,1199000
148,3668243,214500, 24/08/2015,20000,0
148,3668243,214500, 24/08/2015,1012600,1032600
150,4336420,218530, 26/08/2015,650794,650794
149,3399200,407999, 25/08/2015,2148390,2148390
149,4336265,836874, 25/08/2015,900000,900000
149,1126483,393502, 25/08/2015,862400,862400
149,3957254,361043, 25/08/2015,1030000,1030000
148,4336178,50709, 24/08/2015,650000,650000
148,4335949,336355, 24/08/2015,970000,970000
148,4336170,97221, 24/08/2015,650000,650000
148,3043423,361873, 24/08/2015,1020000,1020000
146,3007783,359782, 22/08/2015,1186000,0
146,3007783,359782, 22/08/2015,514000,1700000
146,3754655,339911, 22/08/2015,550000,550000
148,4336033,109280, 24/08/2015,650000,650000
148,3065752,485321, 24/08/2015,1020000,1020000
149,4301486,92862, 25/08/2015,300000,300000
145,3215543,376501, 21/08/2015,300000,0
145,3215543,376501, 21/08/2015,650000,950000
149,3028580,357882, 25/08/2015,1600000,1600000
144,4333989,61918, 20/08/2015,500000,500000
150,4336417,544966, 26/08/2015,1499800,1499800
145,4168509,349900, 21/08/2015,900000,900000
150,3565316,599494, 26/08/2015,1990250,1990250
149,3112292,513552, 25/08/2015,1046000,1046000
143,4163076,216622, 19/08/2015,457000,457000
149,4294648,430437, 25/08/2015,709000,709000
149,3483457,264928, 25/08/2015,1276500,1276500
149,3048031,559408, 25/08/2015,187900,187900
149,3674143,443897, 25/08/2015,1009800,1009800
149,3338169,310953, 25/08/2015,245100,245100
149,4336393,833926, 25/08/2015,1456500,1456500
149,4336391,111255, 25/08/2015,1099900,1099900
149,3063405,309822, 25/08/2015,1108500,1108500
149,4336388,572797, 25/08/2015,899900,899900
148,3657159,401006, 24/08/2015,1369400,1369400
148,4335794,836035, 24/08/2015,1700000,1700000
149,3591279,205992, 25/08/2015,120000,120000
148,4090420,332488, 24/08/2015,668000,668000
148,4335785,345535, 24/08/2015,1163100,1163100
148,4088902,426495, 24/08/2015,593900,593900
144,4335537,77469, 20/08/2015,630000,630000
146,4335516,100140, 22/08/2015,1357000,0
146,4335516,100140, 22/08/2015,243000,1600000
146,4335480,66449, 22/08/2015,630000,630000
146,4335434,834252, 22/08/2015,620000,620000
145,1127388,399252, 21/08/2015,1007050,1007050
146,4335299,101894, 22/08/2015,640000,640000
146,4335279,105640, 22/08/2015,460000,460000
146,4335267,105642, 22/08/2015,270000,270000
149,4336383,222496, 25/08/2015,323280,0
149,4336383,222496, 25/08/2015,433280,0
149,4336383,222496, 25/08/2015,48720,0
149,4336383,222496, 25/08/2015,48720,854000
146,4335261,109294, 22/08/2015,450000,450000
145,4335249,103882, 21/08/2015,270000,270000
146,4335243,109289, 22/08/2015,990000,990000
148,3217829,406626, 24/08/2015,1359000,1359000
146,4335236,109503, 22/08/2015,630000,630000
146,4335221,103904, 22/08/2015,630000,630000
146,4335213,105469, 22/08/2015,630000,630000
144,4335202,54721, 20/08/2015,630000,630000
145,4335196,109292, 21/08/2015,630000,630000
145,4335192,91843, 21/08/2015,630000,630000
145,4335183,337628, 21/08/2015,651485,651485
145,4335154,103885, 21/08/2015,630000,630000
148,3958729,394436, 24/08/2015,1509800,1509800
146,4335153,95175, 22/08/2015,630000,630000
145,4335075,95180, 21/08/2015,630000,630000
145,4335069,109495, 21/08/2015,630000,630000
144,4335053,105963, 20/08/2015,630000,630000
145,4335043,106235, 21/08/2015,630000,630000
145,4335040,105126, 21/08/2015,630000,630000
144,4335028,105401, 20/08/2015,630000,630000
145,4335027,105286, 21/08/2015,630000,630000
145,4335022,98611, 21/08/2015,450000,450000
144,4335011,109246, 20/08/2015,560000,560000
144,4335001,105938, 20/08/2015,450000,450000
146,4334693,193085, 22/08/2015,369000,0
146,4334693,193085, 22/08/2015,798000,1167000
145,3012497,367412, 21/08/2015,1188000,1188000
145,4334663,224782, 21/08/2015,1160000,0
145,4334663,224782, 21/08/2015,560000,1600000
145,4334496,194737, 21/08/2015,1600000,1600000
149,4336379,477277, 25/08/2015,436800,436800
145,4334421,225498, 21/08/2015,523200,523200
145,4334171,333196, 21/08/2015,1176200,1176200
145,4333312,399301, 21/08/2015,471550,471550
144,3210962,366724, 20/08/2015,1700000,1700000
143,4321941,164322, 19/08/2015,413000,413000
145,3898897,410319, 21/08/2015,300000,300000
144,4333728,362934, 20/08/2015,440000,440000
142,4333660,101501, 18/08/2015,630000,630000
142,4333603,107805, 18/08/2015,756000,756000
143,4333554,100173, 19/08/2015,630000,630000
143,4333525,101523, 19/08/2015,630000,630000
143,4333499,98533, 19/08/2015,630000,630000
143,4333488,96891, 19/08/2015,630000,630000
144,4333465,401910, 20/08/2015,743230,743230
142,4333447,105015, 18/08/2015,1300000,1300000
142,4333439,97192, 18/08/2015,270000,270000
143,4333434,834257, 19/08/2015,270000,270000
142,4333428,96892, 18/08/2015,270000,270000
143,4333409,104037, 19/08/2015,270000,270000
145,4333755,104161, 21/08/2015,425000,425000
149,4336371,158450, 25/08/2015,628000,628000
149,4292302,304171, 25/08/2015,539900,539900
149,4331364,194703, 25/08/2015,464681,0
149,4331364,194703, 25/08/2015,48720,513401
149,4317910,307878, 25/08/2015,306100,306100
149,4073996,419624, 25/08/2015,700000,700000
149,3248174,382223, 25/08/2015,1450000,0
149,3248174,382223, 25/08/2015,150000,1600000
148,3128171,308306, 24/08/2015,336250,336250
148,4335286,805316, 24/08/2015,450000,0
148,4335286,805316, 24/08/2015,1050001,1500001
148,4335264,234746, 24/08/2015,710000,0
148,4335264,234746, 24/08/2015,390000,1100000
149,3201776,312113, 25/08/2015,1092300,1092300
149,4336317,139020, 25/08/2015,570000,570000
144,4333346,833427, 20/08/2015,1100000,1100000
141,4332519,254054, 17/08/2015,1300000,0
141,4332519,254054, 17/08/2015,300000,1600000
144,4284472,261000, 20/08/2015,470000,437000
142,4334080,254190, 18/08/2015,1040000,0
142,4334080,254190, 18/08/2015,560000,1600000
143,4334084,59797, 19/08/2015,859000,859000
143,3867576,191605, 19/08/2015,1110000,1110000
149,3128597,61862, 25/08/2015,1280000,1280000
144,3981266,235349, 20/08/2015,509000,0
144,3981266,235349, 20/08/2015,119000,628000
149,3286859,561309, 25/08/2015,396149,396149
148,3099213,305413, 24/08/2015,25000,0
148,3099213,305413, 24/08/2015,504500,529500
149,4336273,232970, 25/08/2015,960000,960000
143,3773140,241796, 19/08/2015,459000,459000
148,3554770,310116, 24/08/2015,2000,0
148,3554770,310116, 24/08/2015,559600,561600
149,3944313,164760, 25/08/2015,1300000,1300000
149,4121984,545008, 25/08/2015,376945,376945
149,582804,604303, 25/08/2015,167667,167667
149,4152155,337001, 25/08/2015,640000,640000
142,4100529,247817, 18/08/2015,612000,612000
149,4336279,506037, 25/08/2015,1598900,1598900
149,570160,515356, 25/08/2015,1694800,1694800
149,3771203,532080, 25/08/2015,638000,638000
149,3664407,464151, 25/08/2015,1569360,1569360
140,4334102,261569, 16/08/2015,1300000,1300000
149,4336267,425356, 25/08/2015,389700,389700
144,4186785,257917, 20/08/2015,1700000,1700000
141,4333331,254121, 17/08/2015,1510000,1510000
149,4336259,356153, 25/08/2015,1200000,0
149,4336259,356153, 25/08/2015,400000,1600000
149,3318982,557223, 25/08/2015,350000,350000
148,4058224,238265, 24/08/2015,15000,0
148,4058224,238265, 24/08/2015,541700,556700
148,3271492,306594, 24/08/2015,20000,0
148,3271492,306594, 24/08/2015,319500,339500
148,3394740,237162, 24/08/2015,20000,0
148,3394740,237162, 24/08/2015,94000,0
148,3394740,237162, 24/08/2015,1192864,1306864
143,3123491,315424, 19/08/2015,1050000,0
143,3123491,315424, 19/08/2015,195000,1245001
142,4332464,218181, 18/08/2015,60000,0
142,4332464,218181, 18/08/2015,372200,0
142,4332464,218181, 18/08/2015,651700,1083900
149,3759065,438726, 25/08/2015,1684000,1684000
149,3158553,580082, 25/08/2015,1104915,1104915
69,3656908,307893, 06/06/2015,890000,890000
149,4336245,262552, 25/08/2015,1325900,1325900
149,3155948,270702, 25/08/2015,1170000,1170000
149,671540,495564, 25/08/2015,1283000,975000
144,4333385,834127, 20/08/2015,1447000,0
144,4333385,834127, 20/08/2015,153000,1600000
142,4266034,230469, 18/08/2015,380000,330000
137,3041606,300309, 13/08/2015,594000,0
137,3041606,300309, 13/08/2015,587000,1181000
128,4329609,65081, 04/08/2015,1170000,0
128,4329609,65081, 04/08/2015,430000,1599999
148,3499015,340698, 24/08/2015,737500,0
148,3499015,340698, 24/08/2015,576000,1313500
146,4334700,186118, 22/08/2015,1600000,1600000
149,3591635,73676, 25/08/2015,1055000,1055000
149,4336219,546794, 25/08/2015,1594600,1594600
143,4133711,267938, 19/08/2015,480000,480000
80,4290986,305463, 17/06/2015,824000,824000
140,4334288,826619, 16/08/2015,420000,420000
149,601923,468457, 25/08/2015,417000,417000
148,3133931,525060, 24/08/2015,1116878,1116878
149,3667234,238796, 25/08/2015,1390000,1390000
139,3965480,142777, 15/08/2015,827030,827030
138,3543356,312463, 14/08/2015,1151220,1151220
140,4334307,805324, 16/08/2015,420000,420000
143,4334254,315668, 19/08/2015,1050000,1050000
149,2152586,276437, 25/08/2015,889900,889900
149,3052130,565575, 25/08/2015,1073300,1073300
145,4334125,420760, 21/08/2015,674084,674084
143,4334344,834551, 19/08/2015,623000,623000
140,4334215,834589, 16/08/2015,1118000,1118000
141,4334030,196827, 17/08/2015,623000,623000
149,4335836,830881, 25/08/2015,1454997,1454997
142,4332248,306058, 18/08/2015,1097000,0
142,4332248,306058, 18/08/2015,568000,1600000
149,4335826,133934, 25/08/2015,1146755,1146755
149,4335770,835831, 25/08/2015,1510487,1500000
148,3262294,302928, 24/08/2015,223197,223197
148,4335041,146244, 24/08/2015,920812,920812
143,4333739,316110, 19/08/2015,878000,0
143,4333739,316110, 19/08/2015,50000,928000
149,3687489,509194, 25/08/2015,1694700,1694700
144,3702386,316396, 20/08/2015,1050000,1050000
83,4287194,235790, 20/06/2015,600000,0
83,4287194,235790, 20/06/2015,350000,950000
138,3122917,269425, 14/08/2015,878001,878001
149,673998,476172, 25/08/2015,880700,880700
149,4336163,185236, 25/08/2015,1494570,1494570
149,3036204,439024, 25/08/2015,417000,417000
149,3342173,574245, 25/08/2015,634800,634800
139,4332128,204163, 15/08/2015,308000,308000
124,3035648,507563, 31/07/2015,1168000,1168000
121,4326769,184149, 28/07/2015,381000,381000
128,4122597,184131, 04/08/2015,381000,381000
122,4326946,183029, 29/07/2015,381000,381000
110,4321050,184667, 17/07/2015,381000,381000
110,4321016,184628, 17/07/2015,381000,381000
109,4151063,66118, 16/07/2015,381000,381000
140,4332952,366573, 16/08/2015,1115000,0
140,4332952,366573, 16/08/2015,413000,1528000
137,3640121,352009, 13/08/2015,1097000,1097000
149,3278027,512536, 25/08/2015,876800,876800
149,4336087,334528, 25/08/2015,800000,800000
136,4331730,366324, 12/08/2015,830000,830000
149,3132779,482209, 25/08/2015,1598800,1598800
140,4332641,82580, 16/08/2015,673000,673000
142,4332271,833008, 18/08/2015,1349000,1349000
142,4332279,832705, 18/08/2015,1350000,1350000
109,4158606,329662, 16/07/2015,381001,0
109,4158606,329662, 16/07/2015,99999,481000
74,3223887,273946, 11/06/2015,1100000,1100000
115,4324166,210644, 22/07/2015,387000,387000
128,3203861,301001, 04/08/2015,587000,587000
149,3204096,460196, 25/08/2015,549900,0
149,3204096,460196, 25/08/2015,111200,0
149,3204096,460196, 25/08/2015,259900,921000
149,4025898,341706, 25/08/2015,1104915,1104915
149,623785,594263, 25/08/2015,1002500,1002500
149,3548519,530686, 25/08/2015,129900,129900
149,3320380,199866, 25/08/2015,1299899,1299899
149,3283718,369296, 25/08/2015,1184350,1184350
149,3043247,385135, 25/08/2015,1700000,1700000
149,4335948,652609, 25/08/2015,116700,0
149,4335948,652609, 25/08/2015,25000,141700
148,3130163,393938, 24/08/2015,392900,0
148,3130163,393938, 24/08/2015,25000,417900
149,1122251,401670, 25/08/2015,1600000,1474592
149,3949831,363415, 25/08/2015,1470000,0
149,3949831,363415, 25/08/2015,48000,1518000
149,3683187,340078, 25/08/2015,510000,510000
148,4335743,217687, 24/08/2015,1350980,0
148,4335743,217687, 24/08/2015,233560,1584540
148,4335538,333289, 24/08/2015,348000,0
148,4335538,333289, 24/08/2015,712420,0
148,4335538,333289, 24/08/2015,26000,1086420
148,3995683,155776, 24/08/2015,348000,0
148,3995683,155776, 24/08/2015,185000,0
148,3995683,155776, 24/08/2015,1209400,1700000
148,4335282,376493, 24/08/2015,555640,0
148,4335282,376493, 24/08/2015,145000,0
148,4335282,376493, 24/08/2015,156560,857200
148,1128379,392443, 24/08/2015,1032800,0
148,1128379,392443, 24/08/2015,322200,1355000
145,3046789,485471, 21/08/2015,209500,0
145,3046789,485471, 21/08/2015,25000,234500
145,3347801,485096, 21/08/2015,1310800,0
145,3347801,485096, 21/08/2015,60000,1370800
148,4335029,347986, 24/08/2015,1353900,0
148,4335029,347986, 24/08/2015,34000,1387900
148,3796017,362280, 24/08/2015,1065400,1065400
145,4334990,835202, 21/08/2015,1575000,0
145,4334990,835202, 21/08/2015,25000,1600000
145,4322848,220388, 21/08/2015,642850,0
145,4322848,220388, 21/08/2015,105650,748500
146,3948610,447631, 22/08/2015,655904,0
146,3948610,447631, 22/08/2015,40000,695904
146,3213733,394441, 22/08/2015,69000,46000
146,3213733,394441, 22/08/2015,1654000,1654000
145,3669493,378217, 21/08/2015,1484100,1484100
146,4334645,418579, 22/08/2015,1031185,0
146,4334645,418579, 22/08/2015,100000,1131185
146,4087108,393640, 22/08/2015,105900,105900
144,1124399,158432, 20/08/2015,529341,0
144,1124399,158432, 20/08/2015,20000,549341
146,3232392,410833, 22/08/2015,839468,0
146,3232392,410833, 22/08/2015,105000,944468
146,3558736,416437, 22/08/2015,1116000,0
146,3558736,416437, 22/08/2015,25000,1141000
141,4333408,62020, 17/08/2015,450000,450000
142,4312180,102409, 18/08/2015,270000,270000
145,3048465,470118, 21/08/2015,441000,441000
142,4333404,102679, 18/08/2015,270000,270000
145,4334477,215458, 21/08/2015,1310800,0
145,4334477,215458, 21/08/2015,30000,1340800
142,4333370,109317, 18/08/2015,730000,730000
149,3090445,90191, 25/08/2015,334000,334000
144,4334271,834478, 20/08/2015,1429450,0
144,4334271,834478, 20/08/2015,105050,1534500
142,4333369,96894, 18/08/2015,450000,450000
142,4333367,85846, 18/08/2015,450000,450000
145,3747803,107771, 21/08/2015,1362100,0
145,3747803,107771, 21/08/2015,30000,1392100
143,4333366,85063, 19/08/2015,630000,630000
142,4333365,96893, 18/08/2015,630000,630000
145,4334152,382016, 21/08/2015,1734470,1600000
142,4333360,102081, 18/08/2015,630000,630000
142,4333359,94065, 18/08/2015,630000,630000
145,4333835,816022, 21/08/2015,491800,491800
143,4333357,100172, 19/08/2015,450000,450000
149,4034877,531780, 25/08/2015,888400,888400
144,4333662,694794, 20/08/2015,1625320,0
144,4333662,694794, 20/08/2015,25000,1650320
143,3091642,464883, 19/08/2015,1341050,0
143,3091642,464883, 19/08/2015,47950,1389000
143,3212596,627365, 19/08/2015,1423500,0
143,3212596,627365, 19/08/2015,54500,1478000
143,4333600,834468, 19/08/2015,1290200,0
143,4333600,834468, 19/08/2015,263800,1554000
143,4333571,834469, 19/08/2015,518600,0
143,4333571,834469, 19/08/2015,255000,773600
143,4333494,398531, 19/08/2015,1133600,0
143,4333494,398531, 19/08/2015,466400,1600000
142,4333356,101524, 18/08/2015,630000,630000
144,4333479,346028, 20/08/2015,1700000,1700000
142,4333351,814544, 18/08/2015,630000,630000
144,3272326,401182, 20/08/2015,1452700,1452700
144,3049852,410848, 20/08/2015,1004000,0
144,3049852,410848, 20/08/2015,696000,1700000
142,4333312,399301, 18/08/2015,1128450,1128450
143,3673632,399436, 19/08/2015,834800,834800
144,3864051,397764, 20/08/2015,1145000,1086000
143,4091803,356584, 19/08/2015,1526644,1526644
143,4333257,194936, 19/08/2015,1117458,1117458
143,3706778,406654, 19/08/2015,1585970,0
143,3706778,406654, 19/08/2015,25000,1610970
143,4333275,833345, 19/08/2015,1330000,1330000
144,3543445,379307, 20/08/2015,1650000,0
144,3543445,379307, 20/08/2015,50000,1700000
144,4319048,333294, 20/08/2015,1267340,0
144,4319048,333294, 20/08/2015,180000,1447340
143,3545422,353699, 19/08/2015,293300,293300
143,3953507,205617, 19/08/2015,976000,976000
143,3326505,121806, 19/08/2015,1349276,0
143,3326505,121806, 19/08/2015,25000,1374276
143,1128062,394780, 19/08/2015,688380,0
143,1128062,394780, 19/08/2015,153100,841480
142,3635499,341941, 18/08/2015,1020000,1020000
143,3850591,359722, 19/08/2015,734820,0
143,3850591,359722, 19/08/2015,25000,759820
142,4060033,393317, 18/08/2015,548950,0
142,4060033,393317, 18/08/2015,25000,573950
143,3841124,406344, 19/08/2015,203300,203300
143,4332764,343688, 19/08/2015,1220082,0
143,4332764,343688, 19/08/2015,50000,1270082
149,3548519,530686, 25/08/2015,1243800,1243800
143,4332757,228103, 19/08/2015,310156,310156
142,3671335,353827, 18/08/2015,709650,0
142,3671335,353827, 18/08/2015,330050,1039700
142,3147656,411598, 18/08/2015,187500,187500
142,4332522,121806, 18/08/2015,1476000,0
142,4332522,121806, 18/08/2015,24000,1500000
142,4332518,121806, 18/08/2015,1469861,0
142,4332518,121806, 18/08/2015,30139,1500000
138,1124641,415602, 14/08/2015,743650,0
138,1124641,415602, 14/08/2015,295250,1038900
142,3394850,364774, 18/08/2015,961260,961260
142,4332431,828265, 18/08/2015,1454600,1454600
138,4332422,333642, 14/08/2015,1527000,0
138,4332422,333642, 14/08/2015,73000,1600000
142,1125488,392480, 18/08/2015,846800,0
142,1125488,392480, 18/08/2015,25000,871800
142,3355510,393262, 18/08/2015,1625000,1625000
139,4332402,393811, 15/08/2015,1071956,0
139,4332402,393811, 15/08/2015,30000,1101956
139,3287887,385006, 15/08/2015,569740,0
139,3287887,385006, 15/08/2015,40000,609740
137,3996049,447521, 13/08/2015,464500,0
137,3996049,447521, 13/08/2015,50000,514500
139,3032592,364380, 15/08/2015,980800,980800
137,4196676,229443, 13/08/2015,1164900,0
137,4196676,229443, 13/08/2015,44100,1209000
138,4332014,197161, 14/08/2015,1475989,0
138,4332014,197161, 14/08/2015,119448,1595437
139,3008140,384626, 15/08/2015,899800,0
139,3008140,384626, 15/08/2015,278700,1178500
139,3225172,621307, 15/08/2015,1648400,0
139,3225172,621307, 15/08/2015,51600,1700000
139,3288995,359797, 15/08/2015,673000,673000
138,3475757,415326, 14/08/2015,311120,0
138,3475757,415326, 14/08/2015,188880,500000
137,640427,627398, 13/08/2015,1369400,0
137,640427,627398, 13/08/2015,50000,1419400
138,3338069,398691, 14/08/2015,951500,0
138,3338069,398691, 14/08/2015,25000,976500
149,3730227,340640, 25/08/2015,800000,800000
138,3264748,611124, 14/08/2015,1291600,0
138,3264748,611124, 14/08/2015,58400,1350000
138,4331629,392223, 14/08/2015,644650,0
138,4331629,392223, 14/08/2015,65000,709650
138,3261951,330708, 14/08/2015,1428430,0
138,3261951,330708, 14/08/2015,53000,1481430
137,4331361,370545, 13/08/2015,1842880,1600000
149,4336046,284429, 25/08/2015,1444915,1444915
149,589874,505690, 25/08/2015,711000,711000
149,3276136,261832, 25/08/2015,48720,0
149,3276136,261832, 25/08/2015,506380,409100
149,3046581,615386, 25/08/2015,97600,97600
149,3920887,331149, 25/08/2015,845000,845000
149,3050892,472989, 25/08/2015,1335100,1335100
137,4331360,227717, 13/08/2015,1307788,0
137,4331360,227717, 13/08/2015,405000,1600000
149,4335988,69957, 25/08/2015,634000,634000
137,3092058,406703, 13/08/2015,1134600,0
137,3092058,406703, 13/08/2015,25000,1159600
132,4137683,486042, 08/08/2015,901760,0
132,4137683,486042, 08/08/2015,727050,1628810
137,1123551,401878, 13/08/2015,1561360,0
137,1123551,401878, 13/08/2015,30000,1591360
137,3308441,362731, 13/08/2015,819028,819028
134,4331019,337644, 10/08/2015,1393592,0
134,4331019,337644, 10/08/2015,90000,1483592
135,4331005,216692, 11/08/2015,1176300,0
135,4331005,216692, 11/08/2015,418800,1595100
137,1122580,397968, 13/08/2015,1093141,1093141
137,4058729,402555, 13/08/2015,105450,105450
137,4330934,331256, 13/08/2015,871920,0
137,4330934,331256, 13/08/2015,25000,896920
135,3555376,219316, 11/08/2015,1422550,1422550
149,600355,569712, 25/08/2015,1537200,1537200
137,3290029,413942, 13/08/2015,880200,880200
136,4282472,409090, 12/08/2015,273000,273000
135,4330562,354438, 11/08/2015,1076054,0
135,4330562,354438, 11/08/2015,165334,1241388
136,4029655,353880, 12/08/2015,976000,976000
149,3309019,326045, 25/08/2015,1600000,1600000
136,4330483,830237, 12/08/2015,1277923,0
136,4330483,830237, 12/08/2015,30000,1307923
136,1122458,404092, 12/08/2015,1700000,1700000
136,649516,436151, 12/08/2015,1088800,0
136,649516,436151, 12/08/2015,70000,1158800
149,553652,537420, 25/08/2015,249900,249900
138,4287370,434597, 14/08/2015,590910,590910
149,4335953,591832, 25/08/2015,1144400,1144400
149,560420,534703, 25/08/2015,1124800,1124800
149,3345046,125670, 25/08/2015,1697100,1697100
149,3866080,559224, 25/08/2015,779900,0
149,3866080,559224, 25/08/2015,102800,882700
149,3812227,465728, 25/08/2015,1658050,1658050
149,3003245,359257, 25/08/2015,1444000,1444000
148,3786047,612344, 24/08/2015,523950,523950
149,4094648,217241, 25/08/2015,693700,693700
149,3512901,267161, 25/08/2015,699000,699000
149,3056843,280654, 25/08/2015,1700000,1700000
149,4089661,279575, 25/08/2015,350000,350000
148,3270715,249069, 24/08/2015,1000000,0
148,3270715,249069, 24/08/2015,220000,1220000
148,4335155,197987, 24/08/2015,400000,0
148,4335155,197987, 24/08/2015,400000,0
148,4335155,197987, 24/08/2015,120000,0
148,4335155,197987, 24/08/2015,170000,0
148,4335155,197987, 24/08/2015,170000,0
148,4335155,197987, 24/08/2015,170000,0
148,4335155,197987, 24/08/2015,170000,1600000
148,4182924,56686, 24/08/2015,133333,0
148,4182924,56686, 24/08/2015,133333,0
148,4182924,56686, 24/08/2015,133333,399999
129,4328541,814852, 05/08/2015,1493000,1493000
130,4001592,193289, 06/08/2015,1300000,1300000
149,607975,448059, 25/08/2015,475000,475000
144,559402,536769, 20/08/2015,1450000,1450000
143,3616029,490498, 19/08/2015,1493000,1493000
127,3285386,589496, 03/08/2015,1090000,1090000
130,669440,441979, 06/08/2015,900000,900000
149,561237,504901, 25/08/2015,1299900,0
149,561237,504901, 25/08/2015,82600,1382500
149,583021,484906, 25/08/2015,160000,160000
148,3211513,92675, 24/08/2015,1081975,0
148,3211513,92675, 24/08/2015,422828,1504803
149,3921018,332512, 25/08/2015,1424000,1424000
146,3898357,249629, 22/08/2015,10000,0
146,3898357,249629, 22/08/2015,291400,301400
146,4334488,834697, 22/08/2015,25000,0
146,4334488,834697, 22/08/2015,376000,0
146,4334488,834697, 22/08/2015,1196700,1597700
144,4333391,253090, 20/08/2015,25000,0
144,4333391,253090, 20/08/2015,105000,0
144,4333391,253090, 20/08/2015,1448850,1578850
149,4334687,523323, 25/08/2015,880000,0
149,4334687,523323, 25/08/2015,620000,1500000
149,3550607,560669, 25/08/2015,1555200,1555200
149,4302012,512963, 25/08/2015,1291681,1291681
149,3891007,199835, 25/08/2015,1016700,1016700
149,4058813,373483, 25/08/2015,713930,0
149,4058813,373483, 25/08/2015,56000,769930
149,3264345,454379, 25/08/2015,937600,937600
149,570985,527219, 25/08/2015,196324,196324
149,3660795,164169, 25/08/2015,1030500,1030500
149,3060516,583975, 25/08/2015,1164400,1164400
149,3716888,261783, 25/08/2015,1146600,1146600
149,647211,114861, 25/08/2015,739800,739800
149,578247,522408, 25/08/2015,739800,739800
149,4328193,52088, 25/08/2015,1011800,0
149,4328193,52088, 25/08/2015,33500,0
149,4328193,52088, 25/08/2015,33500,0
149,4328193,52088, 25/08/2015,33500,0
149,4328193,52088, 25/08/2015,33500,0
149,4328193,52088, 25/08/2015,33500,1179300
138,4332967,812826, 14/08/2015,630000,630000
143,3166887,362231, 19/08/2015,939400,939400
142,4169593,223657, 18/08/2015,359150,359150
139,4332841,109506, 15/08/2015,630000,630000
138,4332839,98069, 14/08/2015,630000,630000
139,4332821,102684, 15/08/2015,820000,820000
138,4332810,109377, 14/08/2015,630000,630000
139,4332790,96474, 15/08/2015,270000,270000
149,4335764,829315, 25/08/2015,1585600,1585600
149,3205124,467573, 25/08/2015,1684000,1684000
149,3141208,569752, 25/08/2015,369900,369900
144,4333588,834277, 20/08/2015,1500000,1500000
110,4320653,93549, 17/07/2015,700000,700000
109,3969209,424440, 16/07/2015,728600,728600
144,3771751,460919, 20/08/2015,593000,593000
143,663666,516131, 19/08/2015,1558000,1558000
144,4327441,209166, 20/08/2015,772000,772000
144,556466,505843, 20/08/2015,367000,367000
139,4332098,832739, 15/08/2015,1500000,1500000
139,619385,618377, 15/08/2015,1000000,1000000
138,4331343,78311, 14/08/2015,1310000,1310000
146,4334638,469910, 22/08/2015,550000,550000
145,4263368,139587, 21/08/2015,596480,596480
145,4334153,212187, 21/08/2015,805000,805000
144,4333737,419477, 20/08/2015,900000,900000
144,3957570,498929, 20/08/2015,370000,370000
142,4332610,165932, 18/08/2015,1262500,1262500
144,3572394,504803, 20/08/2015,1184600,1184600
143,3603673,462766, 19/08/2015,945000,945000
139,4331853,189335, 15/08/2015,700000,700000
143,4333245,440992, 19/08/2015,1500000,1500000
143,3868453,605360, 19/08/2015,1270000,1270000
143,3782592,445181, 19/08/2015,515700,515700
143,4210732,217697, 19/08/2015,327500,0
143,4210732,217697, 19/08/2015,327500,655000
